Name,S1,S2,S3,S4,Cluster
NC Robeson,0.06574187,0.66053337,1.3036182e-16,0.3986025,C
NC Rockingham,0.00830346,0.22486347,0.09282693,0.6778693,B
NC Rowan,0.09186122,0.21140242,0.17308295,0.59578836,B
NC Rutherford,0.042705443,0.16668285,0.07637708,0.741231,B
NC Sampson,0.042400956,0.4951502,1.3036182e-16,0.5174311,C
NC Scotland,0.005044384,0.56386214,1.3036182e-16,0.50369114,C
NC Stanly,0.058482707,0.13575265,0.1496277,0.6886078,B
NC Stokes,0.0064513227,0.048724014,0.095985025,0.8041295,B
NC Surry,0.018677449,0.17806831,0.06012369,0.74296105,B
NC Swain,0.011140533,0.30363545,5.3339054e-8,0.68932545,B
NC Transylvania,0.0053397305,0.056521267,0.30486542,0.6095702,A
NC Tyrrell,0.07003391,0.41691807,1.3036182e-16,0.59095764,C
NC Union,0.030291159,0.1685426,0.4515726,0.33412322,A
NC Vance,0.18017349,0.5498828,0.0040192315,0.41839427,C
NC Wake,0.017531386,0.20842737,0.7828921,0.022325244,D
NC Warren,0.056623448,0.4915067,0.011210242,0.47673866,C
NC Washington,0.123138785,0.44408548,0.008027965,0.5182488,C
NC Watauga,5.6807575e-17,0.14907514,0.48330143,0.33645883,A
NC Wayne,0.084257655,0.4191187,0.14214529,0.42076513,C
NC Wilkes,0.04356604,0.18140714,0.03441933,0.7596328,B
NC Wilson,0.06976384,0.452949,0.1436219,0.39089718,C
NC Yadkin,0.03676336,0.14855808,0.076178685,0.74191207,B
NC Yancey,5.6807575e-17,0.07919672,0.18087313,0.73151803,B
ND Adams,5.6807575e-17,8.044002e-17,0.33967555,0.56195307,A
ND Barnes,5.6807575e-17,8.044002e-17,0.38147,0.54948497,A
ND Benson,0.021449504,0.447949,0.07240766,0.5476875,C
ND Billings,5.6807575e-17,8.044002e-17,0.4454794,0.5133806,A
ND Bottineau,5.6807575e-17,8.044002e-17,0.25879037,0.6619691,A
ND Bowman,5.6807575e-17,8.044002e-17,0.30387363,0.6167828,A
ND Burke,0.03460036,0.03798028,0.19909091,0.6671678,B
ND Burleigh,0.021103153,1.0390542e-6,0.5497174,0.39193922,A
ND Cass,0.092857234,6.1932853e-10,0.67577964,0.23388024,D
ND Cavalier,5.6807575e-17,8.044002e-17,0.3265683,0.5986309,A
ND Dickey,5.6807575e-17,8.044002e-17,0.3427154,0.5798862,A
ND Divide,5.6807575e-17,8.044002e-17,0.32357273,0.58959025,A
ND Dunn,6.056143e-13,0.039153934,0.36156568,0.5618911,A
ND Eddy,5.6807575e-17,0.0039440086,0.33158153,0.6607949,A
ND Emmons,0.13779698,8.044002e-17,0.24009986,0.62684774,A
ND Foster,5.6807575e-17,8.044002e-17,0.2515367,0.66254467,A
ND Golden Valley,5.6807575e-17,8.044002e-17,0.31438074,0.63478285,A
ND Grand Forks,0.040281035,0.026468482,0.5645474,0.34664258,A
ND Grant,5.6807575e-17,8.044002e-17,0.27233967,0.6634177,A
ND Griggs,0.03636585,8.044002e-17,0.27464426,0.6485897,A
ND Hettinger,5.6807575e-17,8.044002e-17,0.2588932,0.65787,A
ND Kidder,5.6807575e-17,8.044002e-17,0.28459117,0.63750964,A
ND LaMoure,5.6807575e-17,8.044002e-17,0.31151006,0.5993088,A
ND Logan,5.6807575e-17,8.044002e-17,0.23791875,0.68695873,B
ND McHenry,0.07466053,8.044002e-17,0.24974082,0.631256,A
ND McIntosh,0.09971008,8.044002e-17,0.2635913,0.62688303,A
ND McKenzie,5.6807575e-17,0.15843554,0.33222184,0.48370102,A
ND McLean,0.009113804,1.2654736e-11,0.32249087,0.6062451,A
ND Mercer,5.6807575e-17,8.044002e-17,0.31495416,0.6121638,A
ND Morton,0.03547185,8.044002e-17,0.39053878,0.5308208,A
ND Mountrail,0.01764199,0.23692589,0.2790135,0.46641916,A
ND Nelson,5.6807575e-17,8.044002e-17,0.29816234,0.66155046,A
ND Oliver,5.6807575e-17,8.044002e-17,0.32906967,0.58864737,A
ND Pembina,5.6807575e-17,8.044002e-17,0.31551024,0.59459,A
ND Pierce,5.6807575e-17,8.044002e-17,0.22382395,0.72080594,B
ND Ramsey,0.027592935,0.0041866517,0.36326858,0.6141904,A
ND Ransom,5.6807575e-17,8.044002e-17,0.36542788,0.5812127,A
ND Renville,5.6807575e-17,8.044002e-17,0.26309663,0.6537358,A
ND Richland,0.0060176817,1.5733698e-10,0.41966602,0.5182814,A
ND Rolette,5.6807575e-17,0.49101177,0.10126371,0.45534497,C
ND Sargent,5.6807575e-17,8.044002e-17,0.3806163,0.53362304,A
ND Sheridan,5.6807575e-17,8.044002e-17,0.18408981,0.7376239,B
ND Sioux,2.7603936e-14,0.6835642,0.090472974,0.31724268,C
ND Slope,0.013553178,8.044002e-17,0.28700048,0.6140528,A
ND Stark,0.047071446,4.5316095e-10,0.43937853,0.4871557,A
ND Steele,5.6807575e-17,8.044002e-17,0.4152623,0.49442223,A
ND Stutsman,0.019724457,8.763183e-16,0.36287194,0.58674043,A
ND Towner,5.6807575e-17,4.738245e-6,0.3855632,0.593557,A
ND Traill,5.6807575e-17,8.044002e-17,0.4302036,0.48421106,A
ND Walsh,0.009163605,0.030802952,0.32377583,0.597646,A
ND Ward,0.00596907,0.0055667483,0.46244887,0.47648728,A
ND Wells,5.6807575e-17,8.044002e-17,0.25126007,0.6816053,B
ND Williams,0.0035633119,0.08463496,0.37413037,0.5228906,A
OH Adams,0.014942832,0.08003829,0.12202104,0.8076869,B
OH Allen,0.12331241,3.7711783e-5,0.34921455,0.60824853,A
OH Ashland,0.0087309545,8.044002e-17,0.32820046,0.63527274,A
OH Ashtabula,0.11276536,0.021738349,0.31235194,0.6342083,A
OH Athens,0.0062249755,0.22063974,0.4349901,0.36019218,A
OH Auglaize,0.034049664,8.044002e-17,0.301831,0.6104983,A
OH Belmont,0.09816398,8.044002e-17,0.25006533,0.6778808,B
OH Brown,0.012878874,8.044002e-17,0.2038764,0.7998421,B
OH Butler,0.032488808,0.06468844,0.4881719,0.45979774,A
OH Carroll,0.037056804,8.044002e-17,0.24323647,0.70535886,B
OH Champaign,0.015255117,8.044002e-17,0.28738397,0.6861779,A
OH Clark,0.027713832,0.119764954,0.3344018,0.5742454,A
OH Clermont,0.0116952965,8.044002e-17,0.43077424,0.5543665,A
OH Clinton,0.028628461,8.044002e-17,0.2593571,0.72761714,B
OH Columbiana,0.15712936,8.044002e-17,0.25970393,0.6637487,A
OH Coshocton,0.025616312,0.0786637,0.21126424,0.67469597,B
OH Crawford,0.030855834,8.044002e-17,0.24993204,0.72824776,B
OH Cuyahoga,0.084093265,0.2631952,0.6069377,0.17877845,D
OH Darke,0.12480293,8.044002e-17,0.23787059,0.6605491,B
OH Defiance,0.025158146,1.1060409e-9,0.3604976,0.605688,A
OH Delaware,0.017750416,0.041043967,0.715037,0.19183357,D
OH Erie,0.09817609,8.044002e-17,0.43371463,0.52824503,A
OH Fairfield,0.039479937,4.5791984e-7,0.48686987,0.4921802,A
OH Fayette,0.0067712883,0.089699954,0.18679924,0.7427027,B
OH Franklin,0.08087159,0.25248617,0.66165745,0.12649916,D
OH Fulton,0.0018971292,1.1090691e-8,0.3670409,0.61713064,A
OH Gallia,0.022680689,8.044002e-17,0.17069995,0.82375294,B
OH Geauga,0.0966358,8.044002e-17,0.56860876,0.34068683,A
OH Greene,0.0176768,0.0028449327,0.583275,0.38656318,A
OH Guernsey,0.02821265,8.044002e-17,0.23209874,0.7508553,B
OH Hamilton,0.07193895,0.23631057,0.62403566,0.20669924,D
OH Hancock,0.012131612,1.2748888e-13,0.4501508,0.52710503,A
OH Hardin,0.07954914,8.044002e-17,0.26011962,0.6762235,A
OH Harrison,0.01069358,8.044002e-17,0.19725607,0.7872454,B
OH Henry,0.007864009,8.044002e-17,0.30969122,0.6539815,A
OH Highland,0.0149595095,1.7566827e-10,0.20241481,0.8152602,B
OH Hocking,0.06632935,8.044002e-17,0.23837277,0.7292351,B
OH Holmes,0.02382577,0.2370379,0.20332198,0.51094764,B
OH Huron,0.016612608,0.022258652,0.34190848,0.626391,A
OH Jackson,0.0013902716,0.012046615,0.17920937,0.84336036,B
OH Jefferson,0.016592836,4.809555e-15,0.25472516,0.7412127,B
OH Knox,0.018753173,8.044002e-17,0.3695885,0.6006231,A
OH Lake,0.027614346,5.6624825e-16,0.53312445,0.4416943,A
OH Lawrence,0.020728597,1.0878482e-12,0.19386534,0.8229452,B
OH Licking,0.043967746,2.1124391e-12,0.4530182,0.5282371,A
OH Logan,0.0050209044,4.2106356e-5,0.30506468,0.685534,A
OH Lorain,0.07030205,0.041394856,0.5242198,0.41956046,A
OH Lucas,0.19171089,0.23429278,0.48219496,0.26902887,D
OH Madison,0.06423824,0.045265373,0.35023886,0.5563457,A
OH Mahoning,0.26208666,1.0974608e-9,0.46686965,0.44656065,A
OH Marion,0.41898307,8.044002e-17,0.27484006,0.54826325,A
OH Medina,0.039697614,8.044002e-17,0.5332229,0.3949955,A
OH Meigs,0.00077591266,0.08402844,0.13524762,0.7987669,B
OH Mercer,0.072600186,8.044002e-17,0.2810471,0.6119871,A
OH Miami,0.092069745,8.044002e-17,0.37719908,0.54448295,A
OH Monroe,0.26887235,8.044002e-17,0.12038856,0.71896756,B
OH Montgomery,0.022555811,0.18435581,0.44850656,0.41520306,A
OH Morgan,5.6807575e-17,1.3025858e-14,0.1639436,0.8220011,B
OH Morrow,0.0238375,8.044002e-17,0.24664229,0.7108441,B
OH Muskingum,0.0023960196,0.021821246,0.2986594,0.697119,A
OH Noble,5.6807575e-17,0.02780094,0.15899609,0.78091556,B
OH Ottawa,0.13177751,8.044002e-17,0.35725453,0.56560683,A
OH Paulding,5.6807575e-17,3.6080805e-11,0.26616272,0.69911367,A
OH Perry,0.02384045,8.044002e-17,0.21925361,0.76564485,B
OH Pickaway,0.4257578,8.044002e-17,0.29435232,0.49958766,A
OH Pike,5.6807575e-17,0.03668681,0.18110962,0.83351016,B
OH Portage,0.096903004,8.044002e-17,0.5073396,0.43295205,A
OH Preble,0.018009612,8.044002e-17,0.24020831,0.7262058,B
OH Putnam,0.122506864,8.044002e-17,0.34730056,0.52217484,A
OH Richland,0.017591693,0.048635267,0.31874764,0.6347614,A
OH Ross,0.01846027,0.056480963,0.27326733,0.69889915,B
OH Sandusky,0.07233073,1.109945e-9,0.35036713,0.61731917,A
OH Scioto,5.6807575e-17,0.12197707,0.18186271,0.75291866,B
OH Seneca,0.021920826,2.0125248e-9,0.34820566,0.63377476,A
OH Shelby,0.019506726,8.044002e-17,0.3063529,0.64728093,A
OH Stark,0.082954116,8.432993e-11,0.47963467,0.49009162,A
OH Summit,0.10037923,0.04124654,0.57016134,0.35934317,A
OH Trumbull,0.110415936,6.451661e-16,0.3776848,0.59573525,A
OH Tuscarawas,0.037393585,8.044002e-17,0.30694586,0.6436935,A
OH Union,0.0043089367,8.044002e-17,0.44887093,0.51622427,A
OH Van Wert,0.0060811285,8.044002e-17,0.27242616,0.67709136,A
OH Vinton,0.043336403,0.07227038,0.10868696,0.8219123,B
OH Warren,0.037282493,8.044002e-17,0.61236805,0.34211978,D
OH Washington,0.08839172,8.044002e-17,0.2546056,0.6822148,B
OH Wayne,0.11683657,8.044002e-17,0.40067306,0.52369153,A
OH Williams,0.020305885,8.044002e-17,0.27873027,0.6847774,A
OH Wood,0.107912526,8.044002e-17,0.5860228,0.3638774,A
OH Wyandot,0.07806204,8.044002e-17,0.2858466,0.64922595,A
OK Adair,0.073043525,0.3477346,1.3036182e-16,0.6715574,B
OK Alfalfa,5.6807575e-17,0.09053448,0.07439566,0.80049866,B
OK Atoka,5.6807575e-17,0.18671581,1.3036182e-16,0.8176105,B
OK Beaver,0.006706839,0.16948901,2.2010296e-8,0.76988965,B
OK Beckham,5.6807575e-17,0.18980156,2.397948e-15,0.81287134,B
OK Blaine,5.6807575e-17,0.21918327,9.21756e-16,0.780747,B
OK Bryan,0.00928366,0.20196405,0.06887423,0.71489304,B
OK Caddo,0.12783173,0.2502013,1.3036182e-16,0.72846174,B
OK Canadian,0.009669336,0.07548176,0.3172318,0.57121,A
OK Carter,0.011503166,0.22773275,3.345234e-13,0.7718002,B
OK Cherokee,0.0096941525,0.33039695,0.0112573365,0.65596503,B
OK Choctaw,0.026986811,0.21753067,1.3036182e-16,0.82809514,B
OK Cimarron,5.6807575e-17,0.11745873,1.3036182e-16,0.86190975,B
OK Cleveland,0.042279463,0.10723618,0.44878918,0.4291803,A
OK Coal,5.6807575e-17,0.1549672,1.3036182e-16,0.8726039,B
OK Comanche,0.009685541,0.33994687,0.19406272,0.4724096,C
OK Cotton,0.106772915,0.07326606,2.592486e-15,0.85832876,B
OK Craig,5.6807575e-17,0.17613733,1.3036182e-16,0.83562994,B
OK Creek,0.04211276,0.12325738,0.09360648,0.76730317,B
OK Custer,5.6807575e-17,0.24678081,0.11751619,0.6251198,B
OK Delaware,0.13718754,0.15277953,0.009418539,0.767176,B
OK Dewey,5.6807575e-17,0.098264866,6.1203377e-16,0.8832636,B
OK Ellis,5.6807575e-17,0.014973332,0.078632265,0.8510755,B
OK Garfield,0.0119943265,0.15817969,0.16457167,0.67471933,B
OK Garvin,0.026087644,0.1278985,1.3036182e-16,0.86441517,B
OK Grady,0.021920016,0.07780279,0.09645474,0.79276043,B
OK Grant,5.6807575e-17,0.008140814,0.11474255,0.8677416,B
OK Greer,0.41072953,0.071489826,0.013875524,0.7363946,B
OK Harmon,5.6807575e-17,0.28257522,1.3036182e-16,0.7386403,B
OK Harper,5.6807575e-17,0.1857075,1.0835037e-14,0.769617,B
OK Haskell,4.682407e-5,0.2295953,1.3036182e-16,0.7963732,B
OK Hughes,0.0062823263,0.24486637,1.3036182e-16,0.78347844,B
OK Jackson,0.03838028,0.26861438,0.09037811,0.62683725,B
OK Jefferson,5.6807575e-17,0.13485794,1.3036182e-16,0.9076125,B
OK Johnston,5.6807575e-17,0.19626836,1.3036182e-16,0.8271898,B
OK Kay,0.047092978,0.14203651,0.0862221,0.768786,B
OK Kingfisher,5.6807575e-17,0.16325277,0.034105293,0.7694076,B
OK Kiowa,0.010373396,0.1625016,1.3036182e-16,0.84286696,B
OK Latimer,0.049981236,0.17075276,1.3036182e-16,0.8073854,B
OK Leflore,0.002258822,0.22096701,1.3036182e-16,0.80399776,B
OK Lincoln,0.03186561,0.0974834,2.753859e-8,0.8612357,B
OK Logan,0.008948135,0.08686999,0.20784692,0.63404566,B
OK Love,5.6807575e-17,0.19179526,1.708664e-16,0.7736227,B
OK Major,0.060583707,0.03886463,0.086614475,0.8121967,B
OK Marshall,5.6807575e-17,0.2878526,1.3036182e-16,0.73210216,B
OK Mayes,0.026223393,0.22492541,1.3036182e-16,0.79151607,B
OK Mcclain,0.038808774,0.05536879,0.13477257,0.7488051,B
OK Mccurtain,0.09417222,0.2675884,1.3036182e-16,0.7291016,B
OK Mcintosh,0.012703223,0.18426944,1.3036182e-16,0.8354442,B
OK Murray,5.6807575e-17,0.17852955,2.633569e-16,0.834814,B
OK Muskogee,0.035410415,0.35043585,2.4846515e-16,0.6771667,B
OK Noble,0.02554636,0.053362135,0.06418878,0.8143157,B
OK Nowata,0.028897954,0.13366969,1.3036182e-16,0.83737385,B
OK Okfuskee,5.6807575e-17,0.27931467,1.3036182e-16,0.7695517,B
OK Oklahoma,0.021244632,0.31286734,0.40023836,0.34574607,C
OK Okmulgee,5.6807575e-17,0.25539452,1.3036182e-16,0.7580734,B
OK Osage,0.08038823,0.12612003,0.10844691,0.69839084,B
OK Ottawa,0.020857275,0.24719891,1.3036182e-16,0.78782463,B
OK Pawnee,0.052149467,0.11291088,0.020767594,0.82654685,B
OK Payne,0.007508324,0.18583356,0.3517205,0.4357709,A
OK Pittsburg,0.025186684,0.20005392,1.3036182e-16,0.8035459,B
OK Pontotoc,0.0149623845,0.16993125,0.09372553,0.71843076,B
OK Pottawatomie,0.024728326,0.17382127,0.073288694,0.7481184,B
OK Pushmataha,5.6807575e-17,0.17386088,1.3036182e-16,0.8715707,B
OK Roger Mills,0.006459186,0.06659413,1.566954e-11,0.88471067,B
OK Rogers,0.038061608,0.07378293,0.16018888,0.701613,B
OK Seminole,0.040060002,0.22703974,1.3036182e-16,0.7937196,B
OK Sequoyah,0.020508805,0.24979381,1.3036182e-16,0.77954936,B
OK Stephens,0.011078513,0.12397816,0.05290668,0.8103713,B
OK Texas,0.18684486,0.43797448,0.022593912,0.46075308,C
OK Tillman,0.03939908,0.31310433,1.3036182e-16,0.68730396,B
OK Tulsa,0.029422298,0.2403282,0.37686196,0.41621715,A
OK Wagoner,0.07354517,0.09760321,0.15540159,0.68273586,B
OK Washington,0.18900199,0.03769845,0.22079645,0.6495211,B
OK Washita,5.6807575e-17,0.094328776,7.64482e-10,0.8685316,B
OK Woods,5.6807575e-17,0.06768812,0.17203933,0.7184317,B
OK Woodward,5.6807575e-17,0.10012776,0.10325548,0.7818938,B
OR Baker,0.0059852907,0.0010213389,0.3785103,0.64576745,A
OR Benton,0.0199611,0.06970256,0.83330387,0.09622551,D
OR Clackamas,0.016373591,0.009519653,0.7798291,0.2255789,D
OR Clatsop,5.6807575e-17,0.040050242,0.54895735,0.43625933,A
OR Columbia,0.00041001223,0.0069338377,0.49107945,0.510659,A
OR Coos,5.6807575e-17,0.03145736,0.37692758,0.6452484,A
OR Crook,0.0039804815,0.007309439,0.35659215,0.64372486,A
OR Curry,5.6807575e-17,4.442931e-10,0.39840722,0.6390246,A
OR Deschutes,0.0029241669,0.012216767,0.704927,0.27339515,D
OR Douglas,0.00068828266,0.01595031,0.3822897,0.6397496,A
OR Gilliam,5.6807575e-17,3.6865383e-10,0.36083904,0.6653798,A
OR Grant,5.6807575e-17,8.044002e-17,0.31801,0.68724424,A
OR Harney,5.6807575e-17,0.0005007369,0.33427346,0.6729724,A
OR Hood River,5.6807575e-17,0.24355565,0.6251274,0.13237438,D
OR Jackson,5.6807575e-17,0.06600682,0.55741763,0.41656965,A
OR Jefferson,0.009467347,0.22011876,0.36693546,0.46341285,A
OR Josephine,0.0028479346,0.089764126,0.3793405,0.5732151,A
OR Klamath,2.1970165e-7,0.086493716,0.38216856,0.5674837,A
OR Lake,5.6807575e-17,0.03319301,0.32682708,0.64943516,A
OR Lane,0.00095313374,0.101114474,0.69574594,0.26590744,D
OR Lincoln,0.034232162,0.08755525,0.47655243,0.46663263,A
OR Linn,0.016757935,0.031133758,0.48600492,0.51533043,A
OR Malheur,0.049209196,0.32970232,0.2892489,0.4363703,C
OR Marion,0.026934277,0.2903523,0.56728995,0.20227574,D
OR Morrow,0.018984303,0.35849595,0.26780412,0.3988971,C
OR Multnomah,0.020570224,0.26609156,0.8064394,8.940137e-15,D
OR Polk,0.034333363,0.07333349,0.60829,0.3127721,D
OR Sherman,5.6807575e-17,9.881089e-14,0.3287772,0.67201304,A
OR Tillamook,5.6807575e-17,0.034654424,0.487127,0.50757015,A
OR Umatilla,0.042324305,0.28803918,0.34970725,0.40893713,C
OR Union,0.049400963,0.045484986,0.44313857,0.51918876,A
OR Wallowa,0.02139808,9.3049964e-17,0.41846997,0.5855713,A
OR Wasco,0.026380962,0.11949643,0.46910012,0.44633913,A
OR Washington,0.007242344,0.14656809,0.87600726,0.0059947167,D
OR Wheeler,5.6807575e-17,8.044002e-17,0.30609813,0.70048136,A
OR Yamhill,0.022425093,0.09972183,0.5950112,0.32011947,D
PA Adams,0.03787788,3.0275384e-9,0.43528116,0.5138159,A
PA Allegheny,0.055231635,0.13924356,0.71216804,0.18463509,D
PA Armstrong,0.023201428,8.044002e-17,0.26374933,0.70178777,A
PA Beaver,0.17506354,8.044002e-17,0.4038023,0.5008538,A
PA Bedford,0.017285487,8.044002e-17,0.20498122,0.74072665,B
PA Berks,0.2080297,0.15053889,0.524077,0.27221882,D
PA Blair,0.0059317267,4.1833282e-16,0.3437729,0.6497193,A
PA Bradford,0.016547257,8.044002e-17,0.3241463,0.64719284,A
PA Bucks,0.2119503,8.044002e-17,0.7635986,0.16041373,D
PA Butler,0.019582087,8.044002e-17,0.47805336,0.48547187,A
PA Cambria,0.005173027,0.07139706,0.3134716,0.61739534,A
PA Cameron,5.6807575e-17,8.044002e-17,0.2538252,0.75985205,B
PA Carbon,0.10725968,8.044002e-17,0.3522314,0.5888229,A
PA Centre,0.0094262585,0.13709126,0.72849137,0.12783217,D
PA Chester,0.15109263,2.4728513e-5,0.8555401,0.09695775,D
PA Clarion,0.017083976,8.044002e-17,0.30013505,0.67482334,A
PA Clearfield,5.6807575e-17,0.011033193,0.3073341,0.6734074,A
PA Clinton,0.025748704,9.565998e-14,0.3567306,0.6098544,A
PA Columbia,0.15052032,8.044002e-17,0.37846985,0.5086369,A
PA Crawford,0.0021023236,3.0979716e-10,0.3306424,0.6608768,A
PA Cumberland,0.06350791,1.9395796e-16,0.6111328,0.34260365,D
PA Dauphin,0.10749397,0.19648942,0.59936225,0.20146883,D
PA Delaware,0.32062227,0.1021714,0.75151825,0.07149952,D
PA Elk,0.008032634,8.044002e-17,0.2945964,0.67212194,A
PA Erie,0.0094639575,0.16289654,0.46655402,0.40824178,A
PA Fayette,0.013087347,0.038071584,0.25833794,0.723236,B
PA Forest,5.6807575e-17,0.1565058,0.16419932,0.7179543,B
PA Franklin,0.081835404,1.3038333e-6,0.40830794,0.54114425,A
PA Fulton,0.023043634,8.044002e-17,0.1916455,0.7422226,B
PA Greene,0.011972045,0.048801843,0.24183036,0.70358765,B
PA Huntingdon,0.033410672,0.056167427,0.2964939,0.6139758,A
PA Indiana,0.03285882,0.0027589223,0.38507825,0.58038616,A
PA Jefferson,0.003856197,8.044002e-17,0.22569463,0.75453645,B
PA Juniata,0.06904882,2.1085988e-7,0.28726578,0.63802737,A
PA Lackawanna,0.22846596,0.050762113,0.5077971,0.35641274,A
PA Lancaster,0.16776867,0.08134722,0.5459841,0.3036762,D
PA Lawrence,0.04172283,2.8829373e-11,0.35024974,0.6474734,A
PA Lebanon,0.09486257,0.03141907,0.46409214,0.46172145,A
PA Lehigh,0.20642515,0.10492069,0.6110231,0.22678643,D
PA Luzerne,0.16462304,0.08556906,0.44990984,0.416526,A
PA Lycoming,0.0440445,8.044002e-17,0.4026036,0.57402164,A
PA Mckean,0.0046423553,8.044002e-17,0.29323104,0.7117137,A
PA Mercer,0.018195333,0.020876365,0.38735119,0.6026626,A
PA Mifflin,0.0043398626,0.06967496,0.24183145,0.6759905,B
PA Monroe,0.1876342,0.07858309,0.53350234,0.31635362,D
PA Montgomery,0.24921224,9.366842e-12,0.89190984,0.04832565,D
PA Montour,0.044069134,0.04964903,0.42500085,0.49804953,A
PA Northampton,0.23651269,1.3112969e-12,0.6415629,0.2609761,D
PA Northumberland,0.036293197,0.06908329,0.27561963,0.6299737,A
PA Perry,0.025660077,8.044002e-17,0.3293823,0.6122748,A
PA Philadelphia,0.271981,0.56647307,0.47228763,1.6442369e-16,D
PA Pike,0.123973735,1.691811e-15,0.48363242,0.4308792,A
PA Potter,5.6807575e-17,8.044002e-17,0.23016548,0.7457493,B
PA Schuylkill,0.077346556,8.044002e-17,0.31713834,0.6433704,A
PA Snyder,0.015549471,1.0679596e-14,0.3592681,0.5792563,A
PA Somerset,0.0077493326,8.044002e-17,0.27526346,0.7070177,A
PA Sullivan,5.6807575e-17,2.873851e-8,0.2780513,0.7163772,A
PA Susquehanna,0.13051763,8.044002e-17,0.26262316,0.64538413,A
PA Tioga,0.013921683,8.044002e-17,0.29519618,0.6577689,A
PA Union,0.017753882,0.08950146,0.4725177,0.3912355,A
PA Venango,0.0010701754,8.044002e-17,0.27909625,0.71609455,A
PA Warren,0.0023677216,8.044002e-17,0.31160897,0.6570868,A
PA Washington,0.015165244,8.044002e-17,0.45880297,0.52446413,A
PA Wayne,0.04584206,8.044002e-17,0.34837547,0.6180559,A
PA Westmoreland,0.03349771,8.044002e-17,0.44586605,0.52457607,A
PA Wyoming,0.06360132,8.044002e-17,0.31828302,0.6070389,A
PA York,0.03379271,0.030162968,0.5179628,0.44964957,A
RI Bristol,0.08040735,8.044002e-17,0.80609876,0.16614816,D
RI Washington,0.12715715,8.044002e-17,0.73837847,0.21766047,D
RI Providence,0.33029887,3.8671847e-11,0.75159925,0.09243725,D
RI Kent,0.15562461,0.14109403,0.69874185,0.16567795,D
RI Newport,0.022809345,8.044002e-17,0.8269508,0.17682861,D
SC Abbeville,0.04151768,0.28414977,0.090499684,0.6141389,B
SC Aiken,0.033430126,0.2047026,0.2736088,0.4970828,A
SC Allendale,0.19190337,0.64603615,2.1815085e-16,0.3346184,C
SC Anderson,0.050432917,0.16959643,0.21437502,0.5948525,B
SC Bamberg,0.21165599,0.5248247,0.02260116,0.38961485,C
SC Barnwell,0.055024095,0.47406793,0.03807087,0.53285336,C
SC Beaufort,0.053555176,0.14173093,0.5811436,0.24461907,D
SC Berkeley,0.057381425,0.21093336,0.35292798,0.39205596,A
SC Calhoun,0.12049118,0.2956733,0.10328492,0.52319,C
SC Charleston,0.08377258,0.23006254,0.5962461,0.14006366,D
SC Cherokee,0.061539445,0.22236845,0.07457286,0.676491,B
SC Chester,0.07441871,0.3071881,0.08127166,0.57822496,B
SC Chesterfield,0.08566738,0.39430684,0.052792758,0.52312946,C
SC Clarendon,0.3978594,0.34697992,0.04415486,0.42682266,C
SC Colleton,0.17259505,0.34615555,0.055714957,0.5176315,C
SC Darlington,0.10185769,0.41452813,0.08892943,0.4821651,C
SC Dillon,0.13514155,0.5498014,5.0212922e-8,0.42951167,C
SC Dorchester,0.05386411,0.18874471,0.374352,0.37929267,A
SC Edgefield,0.059465826,0.29109588,0.18533465,0.4629951,C
SC Fairfield,0.26705858,0.35870734,0.12993582,0.38318884,C
SC Florence,0.14735731,0.34021547,0.18999553,0.4146895,C
SC Georgetown,0.07035522,0.23653957,0.23805663,0.4898334,B
SC Greenville,0.08021371,0.17026255,0.46037963,0.33278885,A
